[ 5.07357036e+01  4.05857143e+01]
 [ 1.67521761e+01  2.19489980e+01]
 [-1.94714682e+01  8.83078246e+01]
 [-1.00976206e+01  1.01562053e+02]
 [-1.80767414e+00  7.09966084e+01]
 [ 1.65646878e+01  2.21192873e+01]
 [-1.74551906e+01  9.16418082e+01]
 [ 1.19256451e+01  7.06459570e+01]
 [-3.21165139e+00  6.81101593e+01]
 [ 7.92119822e+00  9.28935106e+01]
 [ 2.03775946e+01 -9.29177907e+00]
 [ 1.54980973e+01  3.77502060e+01]
 [ 1.34693787e+01  2.61757312e+01]
 [ 1.05141064e+01  4.04062002e+01]
 [-2.08483232e+01  9.04378280e+01]
 [ 3.19034747e+01  2.07916179e+01]
 [-2.07575920e+01  9.04618855e+01]
 [ 1.44977163e+00  6.44371186e+01]
 [-2.76727295e+00  6.75632131e+01]
 [ 5.18999263e+01  6.93809374e+01]
 [ 1.99653723e+00  2.35159776e+01]
 [-8.36151014e+00  7.23505053e+01]
 [-8.01175514e+00  2.02554911e+01]
 [-9.42535570e+00  8.61836279e+01]
 [-2.60787718e+01  1.93476647e+01]
 [-1.86633710e+00  8.24150135e+01]
 [-1.82123436e+01  9.39082850e+01]
 [-3.04424235e+00  8.35343167e+01]
 [ 5.23474439e+00  3.30585600e+01]
 [-1.47792309e+00  8.27329264e+01]
 [-8.42100745e+00  2.20200038e+01]
 [ 1.43733439e+01  3.43875023e+01]
 [-3.32426157e+00  8.48473779e+01]
 [-3.19772612e+00  8.39206652e+01]
 [ 1.19751603e+00  7.59645127e+01]
 [-3.61578088e+00  2.62871166e+01]
 [ 1.05581821e+00  2.53040418e+01]
 [-7.94887932e+00  1.01060494e+02]
 [-3.26503594e+01  1.99009279e+01]
 [ 7.98191351e-01  2.65914345e+01]
 [-5.09871933e+00  7.60027731e+01]
 [ 5.63738369e+00  8.35078193e+01]
 [ 1.50250716e+01  7.54392309e+01]
 [ 8.39625071e+00  7.33904462e+01]
 [-2.55301898e+00  8.66032176e+01]
 [-3.29440475e+01  2.06123960e+01]
 [ 1.51460371e+01  2.00092501e+01]
 [-3.24814184e+01  1.94612733e+01]
 [-2.61407162e+00  8.27167760e+01]
 [ 1.36742523e+01  7.96479549e+01]
 [-1.77325909e+01  5.13486516e+01]
 [-3.32382833e+01  6.76219052e+01]
 [-1.47771686e+01  9.13903435e+01]
 [ 5.29799521e+00  3.04846315e+01]
 [ 2.42103800e+01  2.41934581e+01]
 [ 5.14886049e+00  8.93696578e+01]
 [-1.21315613e+01  1.03350296e+02]
 [ 1.17555783e+01  6.10522830e+01]
 [-3.36365543e+00  8.69093274e+01]
 [ 6.59484003e+00  7.41693115e+01]
 [-2.97485705e+01  8.67977686e+01]
 [ 7.28686461e-01  9.78510568e+01]
 [-1.40209308e+01  9.13332742e+01]
 [ 6.02647920e+01 -7.86705417e+00]
 [-9.91181624e+00  1.03384764e+02]
 [-1.51577123e+01  9.74781187e+01]
 [-4.91210727e+00  7.42050139e+01]
 [-4.40530806e+00 -2.93524154e+01]
 [-1.40820718e-01  9.76752626e+01]
 [-3.75745751e+00  9.93874616e+01]
 [-3.81632604e+01 -2.73449234e+01]
 [-6.77706294e+01  4.17367638e+01]
 [-8.61816990e+00  9.56549851e+01]
 [ 2.68212740e+01  4.84497482e+01]
 [-7.22945848e+00  1.00527319e+02]
 [-8.03532392e+00  7.36955433e+01]
 [-7.09039769e+00  1.04142341e+02]
 [-6.74671373e+00  1.04913854e+02]
 [-7.28423023e-01  2.48245461e+01]
 [ 1.47600699e+01  7.40546285e+01]
 [-3.11915293e+01  2.74850389e+01]
 [-8.31945661e+00  1.03969238e+02]
 [-7.06649008e+00  1.46591040e+01]
 [-5.69366987e+00  1.02248926e+02]
 [-5.31053607e+00  1.03686603e+02]
 [-7.43016537e+00  1.01540206e+02]
 [-5.83252332e+00  1.70925281e+01]
 [-2.98442151e+01  2.13198719e+01]
 [-7.99371633e+00  1.03281279e+02]
 [-6.71470247e+00  1.04927648e+02]
 [-9.22175898e+00  1.03520136e+02]
 [ 4.10720620e+00  3.34124439e+01]
 [ 7.79922971e+00  7.12991604e+01]
 [ 6.23348660e+00  8.76627287e+01]
 [-1.11071574e+01  9.16368896e+01]
 [-3.53135763e+01  2.69191609e+01]
 [ 9.55610337e+00  2.93234250e+01]
 [-6.11272923e+00  8.76548609e+01]
 [ 5.85285822e+00  8.68236996e+01]
 [ 3.37808569e+00  7.86762601e+01]
 [-1.44211444e+00  1.62246487e+01]
 [ 1.22981965e+01  6.81504422e+01]
 [ 1.26562715e+01  8.61982726e+01]
 [ 1.62223605e+01  8.68801260e+01]
 [ 1.30307704e+01  6.91766639e+01]
 [-2.11883256e+01  2.96372809e+01]
 [ 1.55235314e+01  8.02029765e+01]
 [ 1.00464855e+01  7.62249434e+01]
 [ 5.14702211e+00  8.00497040e+01]
 [ 6.76662881e+00  6.79243772e+01]
 [-6.87653631e+01  4.81002098e+01]
 [ 2.98898680e-01  1.55999972e+01]
 [ 8.79990830e+00  7.91392933e+01]
 [ 5.11461015e+00  8.00546359e+01]
 [-1.78605286e+01  8.84261451e+01]
 [-1.86222072e+01  2.54386073e+01]
 [ 1.06007996e+01  3.98973281e+01]
 [-1.15245092e+01  9.78153279e+01]
 [ 9.57025192e+00  7.21132136e+01]
 [ 2.03805657e+01  2.25139572e+01]
 [ 9.94245457e-01  2.64388201e+01]
 [-2.80149906e+01  3.01391189e+01]
 [-1.46823601e+01  9.36253657e+01]
 [ 1.33718093e+01  3.12524272e+01]
 [ 9.36651022e+00  3.02188690e+01]
 [ 1.33999215e+01  3.13528719e+01]
 [ 4.43162747e+01  7.99508334e+01]
 [ 4.41466153e+01  8.00177468e+01]
 [ 2.13109121e+00  2.20366273e+01]
 [ 1.46927886e+01  3.86198707e+01]
 [-2.93221069e+00  1.85206336e+01]
 [ 5.31893582e+01  6.88257835e+01]
 [-3.22587018e+01  2.24002125e+01]
 [-1.12454725e+01  1.00367518e+02]
 [ 9.30814512e+00  2.94386130e+01]
 [ 9.25953255e+00  3.01047574e+01]
 [-1.49972598e+01  1.32834516e+01]
 [ 2.46633290e+01  2.32666413e+01]
 [ 4.43217218e+01  7.99598703e+01]
 [ 2.54339129e+00  2.13340565e+01]
 [ 4.44366286e+01  7.99114061e+01]
 [ 2.06773441e+01 -9.59177340e+00]
 [-1.35893446e+01  9.27908178e+01]
 [-1.61985402e+01  9.70347245e+01]
 [-2.87379183e+00  8.30210218e+01]
 [-2.19156210e+00  9.31044265e+01]
 [ 1.17581214e+01  7.77613131e+01]
 [-1.96159349e+01  9.14687650e+01]
 [-6.46299093e+00  6.71036559e+01]
 [-1.66957557e+01  9.18028932e+01]
 [-5.25534894e+00  1.04841570e+02]
 [ 6.96726172e+00  9.22408316e+01]
 [-2.09647492e+01  9.66948824e+01]
 [-2.98514979e+01  2.37297956e+01]
 [-1.38470899e+01  8.76709600e+01]
 [-3.45207902e+01  2.26090434e+01]
 [-1.75729296e+01  8.67532815e+01]
 [-1.16297275e+01  1.17481396e+01]
 [-1.20733705e+01  9.19287603e+01]
 [-2.40484112e+01  2.39727826e+01]
 [-1.26654384e+01  1.04291415e+02]
 [-1.31896235e+01  9.58483557e+01]
 [-8.14950080e+00  7.35943183e+01]
 [-3.89911241e+01  7.43071124e+01]
 [-1.40713893e+01  1.01521125e+02]
 [-8.22835995e+00  6.60198040e+01]
 [-9.73679376e+00  1.01282696e+02]
 [-1.02585490e+01  8.85066112e+01]
 [ 1.09292181e+01  8.56831259e+01]
 [ 6.44356625e+00  6.78356351e+01]
 [-1.47097654e+01  9.40681982e+01]
 [ 1.28141340e+01  7.07865123e+01]
 [-9.23483881e+00  1.00778570e+02]
 [-9.75006307e+00  1.70663425e+01]
 [-2.56492251e+01  8.92405849e+01]
 [-9.98249331e+00  1.05778689e+02]
 [ 3.07343646e+01  2.11498564e+01]
 [-1.41246934e+01  9.37447305e+01]
 [-3.02875667e+01  2.10152123e+01]
 [-1.29069973e+01  9.43525536e+01]
 [-5.88087109e+00  2.23125842e+01]
 [-3.12725586e+00  7.06762482e+01]
 [ 4.47410920e+00  6.72122750e+01]
 [-3.70416786e+00  1.81469768e+01]
 [-1.40986398e+01  9.43044089e+01]
 [ 9.66181674e+00  8.19409606e+01]
 [ 4.96502947e+01  6.47022317e+01]
 [-2.99975458e+01  2.49316240e+01]
 [ 1.09759515e+01  7.04537224e+01]
 [-1.83564203e+01  8.57816095e+01]
 [-2.15581069e+00  9.19639585e+01]
 [-1.13771957e+01  9.44155120e+01]
 [-7.19298575e+00  1.06652763e+02]
 [-2.47354050e+00  9.15041641e+01]
 [-3.61235316e+00  9.99182758e+01]
 [-2.44291106e+01  2.84067170e+01]
 [-3.28732006e+01  3.56346065e+01]
 [-8.39871822e+00  9.50346748e+01]
 [ 1.42182120e+01 -2.11433706e+01]
 [-5.85485045e+00  2.35021580e+01]
 [-3.49803357e+00  1.01690817e+02]
 [-2.92643020e+01  1.82682536e+01]
 [-4.94020073e+00  1.03563536e+02]
 [-2.90738191e+01  2.05256669e+01]
 [-5.80809415e+01 -5.67863997e+01]
 [-3.81071463e+00  1.03155845e+02]
 [-6.18990764e+00  2.28953125e+01]
 [ 1.47746621e+01  2.67743157e+01]
 [-2.18946320e+01  2.30153791e+01]
 [-3.00226663e+01  2.68794792e+01]
 [ 1.72037672e+01  2.40884672e+01]
 [ 9.74578178e+00  6.81357402e+01]
 [-8.14525570e+00  9.38985586e+01]
 [ 4.31846197e+00  7.19527271e+01]
 [-9.60782699e+00  9.72854781e+01]
 [-8.59344562e+00  9.29842797e+01]
 [ 2.77022073e-01  7.93737184e+01]
 [-6.68084969e+00  9.28824976e+01]
 [ 1.63090633e+00  3.24131991e+01]
 [ 1.09369111e+01  8.54681063e+01]
 [-1.51526871e+00  1.01141125e+02]
 [-9.80387902e+00  9.41850042e+01]
 [-1.35537858e+01  9.28758725e+01]
 [-9.45180009e+00  8.85386367e+01]
 [ 6.51954929e+00  8.37322196e+01]
 [-9.44069026e+00  9.93761856e+01]
 [-2.88511029e+01  1.84820533e+01]
 [-7.47630078e+00  9.81957880e+01]
 [-7.47833046e+00 -3.67611572e+01]
 [-9.15398458e+00  9.53400006e+01]
 [-1.01420402e+01  9.48961708e+01]
 [-4.57318623e+00 -3.03891489e+01]
 [ 4.00576500e+00  8.64305047e+01]
 [-2.59563714e+00  1.01793117e+02]
 [-1.08244079e+01  9.38879489e+01]
 [ 1.32629007e+01  2.57475351e+01]
 [ 1.13083076e+01  7.05225602e+01]
 [ 3.44680608e+01 -1.43373644e+01]
 [ 2.62804282e+01 -4.46727311e+01]
 [ 1.42342543e+01 -4.01208926e+01]
 [ 7.90893230e+01 -1.74373592e+01]
 [ 6.73185751e+01 -3.88676662e+01]
 [ 2.56765005e+01 -3.51970039e+01]
 [ 1.34759618e+01 -4.15303995e+01]
 [ 4.09031626e+01 -2.21461647e+01]
 [ 8.88856584e+01 -2.46126073e+01]
 [ 4.09250527e+01 -2.75672836e+01]
 [ 6.84957877e+01 -3.80925451e+01]
 [ 7.85421129e+01 -1.44286820e+01]
 [ 4.92117332e+01 -3.40878558e+01]
 [ 4.25707416e+01 -5.35577573e+01]
 [ 6.39946978e+01 -2.62712926e+01]
 [ 4.14716959e+01 -2.68757159e+01]
 [ 5.69991128e+01 -2.98749309e+01]
 [ 3.10244790e+01 -2.95915956e+01]
 [ 2.16202457e+01 -3.56065519e+01]
 [ 3.18938561e+01 -3.68085691e+01]
 [ 2.60811953e+01 -3.90981961e+01]
 [ 4.45502114e+01 -2.82513515e+01]
 [ 9.69345558e+01 -1.75976724e+01]
 [ 5.00072399e+01 -2.80493646e+01]
 [ 3.03819762e+01 -3.80735388e+01]
 [ 3.70233721e+01 -4.71195760e+01]
 [ 6.88498777e+01 -4.32455067e+01]
 [ 4.36700609e+01 -2.19061926e+01]
 [ 1.85192625e+01 -3.56087980e+01]
 [-2.72954832e+01  1.80441781e+01]
 [ 3.00693144e+01 -4.70411110e+01]
 [ 6.15984699e+01 -4.05027618e+01]
 [ 4.39464246e+01 -2.66876870e+01]
 [ 3.01785378e+01 -3.93025875e+01]
 [ 5.02179088e+01 -2.79951254e+01]
 [ 3.37204405e+01 -3.98693710e+01]
 [ 2.69607499e+01 -3.37133038e+01]
 [ 3.87592292e+01 -5.07419042e+01]
 [ 4.37485786e+01 -2.72614231e+01]
 [-1.67358912e+01  3.85504226e+01]
 [ 3.42923007e+01 -4.02079123e+01]
 [ 6.43142701e+01 -1.63637471e+00]
 [-1.54658624e+01  5.25578255e+01]
 [ 9.12909712e+01 -2.59299351e+01]
 [ 3.47589365e+01 -4.01474553e+01]
 [ 6.08337745e+01 -4.23406727e+01]
 [ 6.50495932e+01 -3.46723795e+01]
 [ 7.95333258e+01 -1.90766040e+01]
 [ 4.11016256e+01 -4.19509535e+01]
 [ 1.82494371e+01 -4.21366901e+01]
 [ 6.93415138e+01 -4.65216940e+01]
 [ 2.40632961e+01 -4.47839991e+01]
 [ 1.19145272e+01 -4.14783216e+01]
 [ 1.47627753e+01 -4.00731448e+01]
 [ 7.39162441e+01 -2.25463727e+01]
 [ 1.46011586e+01 -3.72581299e+01]
 [ 3.90957943e+01 -5.08455896e+01]
 [ 2.27018582e+01 -3.41553994e+01]
 [ 9.94562863e+01 -1.09352666e+01]
 [ 8.74100457e+01  1.07743238e+01]
 [ 2.57156816e+01 -4.44485223e+01]
 [ 5.93542078e+01 -2.55315441e+01]
 [ 7.83890039e+01 -4.11248208e+01]
 [ 2.84707605e+01 -3.87830735e+01]
 [ 8.06043286e+01 -1.75231472e+01]
 [ 1.44563216e+01 -3.77972217e+01]
 [ 4.55471198e+01 -2.25542400e+01]
 [ 2.44924452e+01 -4.50141266e+01]
 [ 1.91025123e+01 -3.57301088e+01]
 [ 1.46598367e+01 -3.86843167e+01]
 [ 4.04190672e+01 -5.19484468e+01]
 [ 6.83261977e+01 -3.88307299e+01]
 [ 9.32580654e+01 -4.27822667e+00]
 [ 9.06018864e+01 -6.10294463e-01]
 [ 4.65466646e+01 -3.75832756e+01]
 [ 8.97608007e+01 -2.58716357e+01]
 [ 4.34620969e+01 -4.08474415e+01]
 [ 4.32624128e+01 -4.15653492e+01]
 [ 3.10526802e+01 -2.95476039e+01]
 [ 4.78755814e+01  5.40996806e+01]
 [ 3.81686438e+01 -2.25816657e+01]
 [ 7.68672452e+01 -2.39674748e+01]
 [ 5.25408642e+01 -3.22171826e+01]
 [ 6.52956100e+01 -3.78387476e+01]
 [ 5.79052987e+01 -2.47137617e+01]
 [ 7.20209894e+01 -3.50824111e+01]
 [ 2.96624766e+01 -4.27623833e+01]
 [ 7.78184630e+01 -2.05535890e+01]
 [ 5.85849351e+01 -3.97394558e+01]
 [ 4.66172451e+01 -4.80133593e+01]
 [ 9.59136244e+01 -2.50078300e+01]
 [ 6.01248721e+01 -3.37377450e+01]
 [ 7.60772470e+01 -2.22206282e+01]
 [ 5.08973659e+01 -3.34883206e+01]
 [ 5.24713615e+01 -2.68036414e+01]
 [ 6.87596649e+01 -4.63120327e+01]
 [ 7.66272084e+01 -2.34476663e+01]
 [ 4.53010634e+01 -3.88511642e+01]
 [ 8.17038151e+01 -1.69353998e+01]
 [ 9.60365993e+01 -5.23216296e+00]
 [ 4.29119434e+01 -3.56939183e+01]
 [ 7.16521852e+01 -4.87638741e+01]
 [ 8.91003233e+01 -2.85674578e+01]
 [ 2.24640646e+01 -3.98165373e+01]
 [ 7.22303712e+01 -4.25416310e+01]
 [ 7.17931758e+01 -3.44151945e+01]
 [ 7.50130656e+01 -2.21391385e+01]
 [ 2.94987671e+01 -4.06933909e+01]
 [ 2.45311119e+01 -4.56457099e+01]
 [ 5.43419160e+01 -4.62004761e+01]
 [ 4.45307327e+01 -3.43884426e+01]
 [ 8.93148231e+01 -5.43347627e+00]
 [ 5.58205316e+01 -2.79720703e+01]
 [ 3.88940599e+01 -5.07097425e+01]
 [ 4.92625069e+01 -4.28538260e+01]
 [ 8.91897386e+01 -4.02302823e+01]
 [ 5.51991693e+01 -4.58057009e+01]
 [ 2.14258752e+01 -3.82593722e+01]
 [ 7.31401602e+01 -2.34396386e+01]
 [ 7.66802393e+01 -2.75054507e+01]
 [ 9.57807823e+01 -2.98326815e+01]
 [ 8.25099767e+01 -4.22943864e+01]
 [ 9.14237415e+01 -2.42164568e+01]
 [ 3.38284369e+01 -4.33907184e+01]
 [ 5.01718054e+01 -3.26163280e+01]
 [ 5.51371492e+01 -3.96199552e+01]
 [ 9.04337266e+01 -2.76086915e+01]
 [ 4.54512900e+01 -4.74652365e+01]
 [ 4.37822421e+01 -4.02874534e+01]
 [ 4.25608932e+01 -3.90920465e+01]
 [ 3.75003321e+01 -2.34179504e+01]
 [ 3.84352545e+01 -3.65683046e+01]
 [ 6.81883557e+01 -4.81600118e+01]
 [ 6.27582629e+01 -2.93255883e+01]
 [ 2.76320447e+01 -4.44584708e+01]
 [ 5.49091133e+01 -4.64922034e+01]
 [ 5.10318438e+01 -4.02656697e+01]
 [ 6.28250365e+01 -4.10300000e+01]
 [ 3.38549259e+01 -2.71212738e+01]
 [ 8.55644436e+01 -3.86924465e+01]
 [ 4.63421112e+01 -3.17474094e+01]
 [ 3.98365577e+01 -4.55217540e+01]
 [ 8.84604495e+01 -2.44012523e+01]
 [ 9.69831324e+01 -1.68331238e+01]
 [ 6.33072006e+01 -2.90343157e+01]
 [ 9.40261779e+01 -2.14194854e+01]
 [ 6.16398958e+01 -2.93818550e+01]
 [ 4.72664879e+01 -3.86014100e+01]
 [ 2.46989159e+01 -3.72898208e+01]
 [ 8.21656121e+01 -2.84049077e+01]
 [ 5.48083680e+01 -3.91352150e+01]
 [ 1.58134437e+01 -3.88702569e+01]
 [ 1.71589994e+01 -3.59918231e+01]
 [ 7.12605158e+01 -3.88644860e+01]
 [ 6.54179480e+01 -4.22073921e+01]
 [ 7.02240397e+01 -4.72995991e+01]
 [ 3.04666854e+01 -2.86643422e+01]
 [ 5.40062603e+01 -2.68890650e+01]
 [ 1.99148151e+01 -3.68952977e+01]
 [ 3.97127951e+01 -4.50773175e+01]
 [ 2.06318153e+01 -3.73014375e+01]
 [ 2.12029482e+01 -3.76799815e+01]
 [ 2.06073041e+01 -3.64428886e+01]
 [ 4.89821180e+01 -4.37028104e+01]
 [ 1.92258279e+01 -3.61507353e+01]
 [ 1.68796601e+01 -3.57598408e+01]
 [ 1.45156598e+01 -3.65424422e+01]
 [ 8.08995541e+01 -3.83800581e+01]
 [ 3.87869826e+01 -3.62594102e+01]
 [ 8.64524933e+00 -7.43894032e+01]
 [ 4.44836858e+01 -5.37317602e+01]
 [ 2.44726293e+01 -3.71790181e+01]
 [ 3.77247456e+01 -2.34596671e+01]
 [ 9.50629211e+01 -2.03772454e+01]
 [ 9.26819521e+01 -2.53085051e+01]
 [ 4.38856368e+01 -3.45116959e+01]
 [ 2.77291499e+01 -3.64598704e+01]
 [ 5.12796955e+01 -4.93781726e+01]
 [ 3.21294287e+01 -3.81077232e+01]
 [ 9.76523981e+01 -1.88043870e+01]
 [ 4.25449116e+01 -2.70423537e+01]
 [ 9.34285411e+01 -2.44652221e+00]
 [ 2.65215406e+01 -2.91241670e+01]
 [ 6.49977625e+01 -3.98074862e+01]
 [ 9.12645071e+01 -3.64685630e+01]
 [ 4.95228263e+00 -4.02934164e+01]
 [ 8.25785638e+01 -1.33658334e+01]
 [ 7.76404760e+01 -4.06259555e+01]
 [ 1.92034047e+01 -9.20225977e+01]
 [ 8.24581136e+01 -1.33767916e+01]
 [ 4.01001392e+01 -2.79534757e+01]
 [ 3.78776499e+01 -2.56530453e+01]
 [ 3.32630296e+01 -3.80811689e+01]
 [ 9.23828312e+01  2.96791835e+00]
 [ 4.76547878e+01 -4.40683977e+01]
 [ 8.46315907e+01 -1.35965237e+01]
 [ 8.28405630e+01 -1.32701408e+01]
 [ 9.94765703e+01 -2.61278869e+01]
 [ 4.89273170e+01 -2.52186831e+01]
 [ 4.16618376e+01 -5.48292715e+01]
 [ 4.54704949e+01 -5.15302908e+01]
 [ 4.67006525e+01 -2.97435174e+01]
 [ 2.86476159e+01 -2.85705616e+01]
 [ 9.24714218e+01  2.98841421e+00]
 [ 2.92818745e+01 -2.93786120e+01]
 [ 1.78740474e+01 -5.74496640e+01]
 [ 2.77615458e+01 -3.67261997e+01]
 [ 2.83421026e+01 -4.73276866e+01]
 [ 2.25470638e+01 -3.36448852e+01]
 [ 6.46430842e+01 -8.84129162e-01]
 [ 5.48679552e+01 -4.21125793e+01]
 [ 6.97032655e+01 -3.76424090e+01]
 [-2.37441499e+01 -2.74862547e+01]
 [ 4.35649841e+01 -7.10006508e+01]
 [ 8.14507689e+01 -3.57196224e+01]
 [ 2.28755791e+01 -3.54157985e+01]
 [-5.79541027e-01 -5.08405911e+01]
 [ 1.94404398e+01 -3.67297324e+01]
 [ 3.78665243e+01 -2.52858589e+01]
 [ 3.28742529e+01 -3.13058683e+01]
 [ 5.96099387e+01 -3.35627441e+01]
 [ 7.95289340e+01 -1.34727570e+01]
 [ 1.49955504e+01 -3.63646420e+01]
 [ 2.58826654e+01 -3.49891750e+01]
 [ 7.99847631e+01 -3.21626676e+01]
 [ 2.17680143e+01 -3.69894148e+01]
 [ 4.32258365e+01 -4.24782179e+01]
 [ 1.44289641e+01 -3.87293819e+01]
 [ 9.03585101e+01 -1.07032330e+01]
 [ 1.52569467e+01 -3.71495798e+01]
 [ 1.65313288e+01 -3.69987856e+01]
 [ 9.75781832e+01 -2.06929596e+01]
 [ 2.94048127e+01 -3.80261305e+01]
 [ 8.32708395e+01 -3.79890747e+01]
 [ 2.80467281e+01 -4.78034787e+01]
 [ 9.18194376e+01 -3.68415200e+01]
 [ 7.81175065e+01 -1.64116037e+01]
 [ 2.24088120e+01 -3.96687786e+01]
 [ 6.21017301e+01 -3.27221976e+01]
 [ 7.46912664e+01 -1.49380726e+01]
 [ 7.44737379e+01 -1.59051950e+01]
 [ 2.46471841e+01 -3.73009374e+01]
 [ 4.68909928e+01 -4.03885474e+01]
 [ 4.50799170e+01 -4.79488942e+01]
 [ 3.51317743e+01 -4.01614010e+01]
 [ 9.14649529e+01 -2.83934255e+01]
 [ 2.37925318e+01 -6.38918231e+01]
 [ 7.90971549e+01 -1.37781434e+01]
 [ 1.88312787e+01 -4.24819705e+01]
 [ 9.35203910e+01 -2.40420601e+01]
 [ 2.75136613e+01 -3.62741121e+01]
 [ 4.57037674e+01 -4.98463178e+01]
 [ 1.58027025e+01 -4.07470238e+01]
 [ 6.97396826e+01 -4.65608431e+01]
 [ 7.76053935e+01 -2.49517073e+01]
 [ 7.82544164e+01 -2.08622865e+01]
 [ 9.42456892e+01 -2.29209245e-01]
 [ 8.91404846e+01 -3.73859124e+01]
 [ 2.83523172e+01 -4.90840249e+01]
 [ 2.87928080e+01 -4.88482812e+01]
 [ 3.08336741e+01 -2.67526311e+01]
 [-1.50326243e+01  2.44648972e+01]
 [ 9.72589082e+01 -2.46750038e+00]
 [ 3.55181869e+01 -4.22739659e+01]
 [ 6.48936819e+01 -3.71325770e+01]
 [ 8.52135391e+01 -3.05285386e+01]
 [ 7.60451049e+01 -3.04943894e+01]
 [ 3.18352686e+01 -4.12307822e+01]
 [-2.78084870e+01  8.22967521e+01]
 [ 4.25397368e+01 -3.97415251e+01]
 [ 2.58066475e+01 -3.39192087e+01]
 [ 4.29952528e+01 -4.05489403e+01]
 [ 7.21897988e+01 -3.61451172e+01]
 [ 9.75285348e+01 -3.73717944e+00]
 [ 9.08399099e+01 -3.76812781e+01]
 [-1.04779272e+01 -8.34945384e+01]
 [ 2.39431333e+01 -4.38298594e+01]
 [ 4.83634512e+01 -5.01546893e+01]
 [ 5.41589789e+01 -2.79640511e+01]
 [ 2.91416504e+01 -3.50528005e+01]
 [ 9.62508964e+01 -4.91738447e+00]
 [ 9.28561417e+01 -2.11048594e+01]
 [ 6.66596355e+01 -3.74548635e+01]
 [ 8.27298412e+01 -2.98897643e+01]
 [ 9.46384480e+01 -5.38711792e+00]
 [ 1.89027946e+01 -4.24810961e+01]
 [ 6.86909354e+01 -4.33121670e+01]
 [ 2.56071812e+01 -4.45112985e+01]
 [ 9.60786527e+01 -2.64812969e+01]
 [ 5.00563309e+01 -4.09765390e+01]
 [ 7.94442896e+01 -1.61383074e+01]
 [ 4.79873337e+01 -4.69222905e+01]
 [ 6.47947125e+01 -7.14474677e-01]
 [-6.75475986e+01 -7.27438974e+01]
 [ 6.83115436e+01 -3.93665182e+01]
 [ 7.09676527e+01 -4.53893515e+01]
 [ 3.48985521e+01 -5.77647996e+01]
 [ 9.39533357e+01 -3.73604094e+00]
 [ 8.02822078e+01 -2.85422935e+01]
 [ 4.83976631e+01  6.59999834e+01]
 [ 4.83749769e+01 -4.35545113e+01]
 [ 5.71005638e+01 -3.14334053e+01]
 [ 8.01476897e+01 -1.21361839e+01]
 [ 7.70559200e+01 -4.15867395e+01]
 [ 4.88498435e+01 -3.73277952e+01]
 [ 6.32535397e+01 -2.98902876e+01]
 [ 8.89087006e+01 -4.47932332e+00]
 [ 6.09431980e+01 -3.37375947e+01]
 [ 7.83792435e+01 -1.84695257e+01]
 [ 4.81017950e+01 -4.31011306e+01]
 [ 8.62534432e+01 -3.52620395e+01]
 [ 8.91335870e+01 -5.12782740e+00]
 [ 3.93787098e+01 -5.58483706e+01]
 [ 4.06663693e+01 -3.40592813e+01]
 [ 6.02535323e+01 -4.06285343e+01]
 [ 4.13652033e+01 -4.87411258e+01]
 [ 5.53422363e+01 -4.29289548e+01]
 [ 3.89703306e+01 -3.74214435e+01]
 [ 8.74150043e+01 -3.45685177e+01]
 [ 3.38782824e+01 -4.31069472e+01]
 [ 9.22448937e+01 -3.72049662e+00]
 [ 4.21632855e+01 -5.38510977e+01]
 [ 3.18611936e+01 -4.09615167e+01]
 [ 3.91265706e+01 -3.76561129e+01]
 [ 4.58225533e+01 -3.37005106e+01]
 [ 3.90613469e+01 -3.55691942e+01]
 [ 4.05126901e+01 -3.40056806e+01]
 [ 3.04419663e+01 -2.34467468e+01]
 [ 3.93958015e+01 -4.47655610e+01]
 [ 4.81216201e+01 -4.70019000e+01]
 [ 2.23814652e+01 -3.34624463e+01]
 [ 2.79627118e+01 -3.62070089e+01]
 [ 7.55998800e+01 -1.49439189e+01]
 [ 6.02914628e+01 -4.08871150e+01]
 [ 3.31015398e+01 -3.82790732e+01]
 [ 4.08352687e+01 -3.85905112e+01]
 [ 7.92406475e+01 -2.62306165e+01]
 [ 6.44228999e+01 -1.32384392e+00]
 [ 4.18556114e+01 -3.48675483e+01]
 [ 9.05901693e+01 -9.05513139e+00]
 [ 7.43169696e+01 -1.58419450e+01]
 [ 7.18546772e+01 -3.44859909e+01]
 [ 3.77379970e+01 -2.84668464e+01]
 [ 1.73705097e+01 -3.74053344e+01]
 [ 3.00113208e+01 -3.68147272e+01]
 [ 4.11264255e+01 -3.42703908e+01]
 [ 5.11313787e+01 -4.99499866e+01]
 [ 5.12414261e+01 -2.68129600e+01]
 [ 5.01709743e+01 -3.36191668e+01]
 [ 9.33655976e+01 -4.70401473e+00]
 [ 2.15783873e+01 -3.79131141e+01]
 [ 7.40546953e+01 -3.99086799e+01]
 [ 3.38112539e+01 -3.48386845e+01]
 [ 9.60007112e+01 -2.62028592e+01]
 [ 5.25133773e+01 -2.81303675e+01]
 [ 9.52909421e+01 -2.87455457e+01]
 [ 3.40305311e+01 -3.73805848e+01]
 [ 3.12240389e+01 -3.88560281e+01]
 [ 8.32339443e+01 -3.06247194e+01]
 [ 4.26188783e+01 -5.33964446e+01]
 [ 4.67108192e+01 -2.97389878e+01]
 [ 7.49841243e+01 -3.95864442e+01]
